,coordinates_x1,coordinates_y1,coordinates_x2,coordinates_y2,current_frame,track_id,video_file,bird_distance,bird_Depth,coefs,ref_depth_values,ref_distance_values,ref_choosen_points,ref_circles,ignore
0,1890.0430908203125,541.5863647460938,1914.2589111328125,564.0639038085938,0.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_10-34-38_track_311_cam_0_tracking_31_processado.avi,124.182655,2.8805768,"[array([343.55756], dtype=float32), np.float32(4.9157257)]","[[3.634507 ]
 [2.7987714]
 [1.981694 ]
 [1.4788431]
 [1.1996478]
 [1.1899841]
 [1.2144122]
 [1.5222609]
 [2.0370517]
 [3.3604918]
 [4.3939433]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
1,1899.1998291015625,539.3446655273438,1918.4622802734373,561.6942749023438,1.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_10-34-38_track_311_cam_0_tracking_31_processado.avi,89.682106,4.0978065,"[array([360.52704], dtype=float32), np.float32(1.7016144)]","[[3.697667 ]
 [2.8541894]
 [1.9880569]
 [1.6057172]
 [1.2732046]
 [1.1784625]
 [1.2450924]
 [1.6613438]
 [2.0236754]
 [3.387672 ]
 [4.443188 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
