,coordinates_x1,coordinates_y1,coordinates_x2,coordinates_y2,current_frame,track_id,video_file,bird_distance,bird_Depth,coefs,ref_depth_values,ref_distance_values,ref_choosen_points,ref_circles,ignore
0,505.6820373535156,366.85833740234375,526.4874877929688,381.4521484375,0.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,980.8138427734375,0.24768351018428802,"[array([230.23488], dtype=float32), np.float32(51.261185)]","[[3.4513297]
 [2.731775 ]
 [1.9940844]
 [1.1498429]
 [0.7787048]
 [1.0570259]
 [1.1643854]
 [1.6180997]
 [2.346249 ]
 [3.251538 ]
 [4.053122 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
1,505.6829528808594,366.8528442382813,526.3555908203125,381.38616943359375,1.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,1950.204833984375,0.15018336474895477,"[array([288.8459], dtype=float32), np.float32(26.916748)]","[[3.569815 ]
 [2.665351 ]
 [2.0871952]
 [1.2590915]
 [0.9588091]
 [1.1760969]
 [1.2094672]
 [1.5334471]
 [2.312195 ]
 [3.2834995]
 [4.144386 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
2,505.2437133789063,366.8536682128906,525.8919677734375,381.3167724609375,2.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,8980.4091796875,0.03364953771233559,"[array([301.49323], dtype=float32), np.float32(20.606628)]","[[3.4232073]
 [2.6817029]
 [2.090041 ]
 [1.2545345]
 [0.9969158]
 [1.2081089]
 [1.2160431]
 [1.5255225]
 [2.284296 ]
 [3.2434764]
 [3.9902651]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
3,503.622314453125,366.6354064941406,525.3905639648438,381.3960571289063,3.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,22048.41796875,0.014160288497805595,"[array([311.96402], dtype=float32), np.float32(17.50737)]","[[3.4660754]
 [2.7105508]
 [2.120952 ]
 [1.311386 ]
 [1.017054 ]
 [1.1981565]
 [1.2602806]
 [1.530785 ]
 [2.3220537]
 [3.2285283]
 [4.0135293]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
4,502.947509765625,366.474609375,525.2200927734375,381.3519287109375,4.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,7669.45849609375,0.03976050391793251,"[array([304.19604], dtype=float32), np.float32(18.749374)]","[[3.4478657]
 [2.6527262]
 [2.0990398]
 [1.2652228]
 [0.9959997]
 [1.1525458]
 [1.264706 ]
 [1.5224777]
 [2.289507 ]
 [3.1860306]
 [3.9367762]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
5,502.4368896484375,366.5096740722656,524.2351684570312,381.4075317382813,5.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,-1.0,0.0,"[array([312.0324], dtype=float32), np.float32(16.215454)]","[[3.48638  ]
 [2.684187 ]
 [2.078108 ]
 [1.2956729]
 [1.0074508]
 [1.197769 ]
 [1.2987646]
 [1.4919763]
 [2.2521791]
 [3.1812131]
 [3.978493 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
6,501.3622131347656,366.2230224609375,522.765380859375,381.8218078613281,6.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,-1.0,0.0,"[array([301.44876], dtype=float32), np.float32(18.268661)]","[[3.4296582]
 [2.6169958]
 [2.0739725]
 [1.280781 ]
 [1.0040097]
 [1.2012914]
 [1.1659101]
 [1.4513861]
 [2.2274046]
 [3.111914 ]
 [3.9978862]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
7,501.0467529296875,366.224365234375,522.3595581054688,382.0833435058594,7.0,70.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,-1.0,0.0,"[array([295.57172], dtype=float32), np.float32(19.964706)]","[[3.3937235 ]
 [2.6184313 ]
 [2.0754523 ]
 [1.3002049 ]
 [0.99059457]
 [1.1602952 ]
 [1.1338596 ]
 [1.44367   ]
 [2.2293758 ]
 [3.129697  ]
 [3.9456291 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
8,1264.621826171875,710.5872802734375,1285.589599609375,727.0426025390625,13.0,76.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,1052.977294921875,0.2981715500354767,"[array([307.4674], dtype=float32), np.float32(21.800964)]","[[3.515823 ]
 [2.7407196]
 [2.130291 ]
 [1.2913105]
 [0.987535 ]
 [1.2865794]
 [1.3309945]
 [1.5225724]
 [2.323866 ]
 [3.2690818]
 [3.9282928]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
9,1258.38427734375,708.6727905273438,1279.4052734375,725.5626831054688,14.0,76.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_22_processado.avi,407.4348449707031,0.8053777813911438,"[array([308.55844], dtype=float32), np.float32(24.312225)]","[[3.5163805]
 [2.7318468]
 [2.1396775]
 [1.2822151]
 [0.9961552]
 [1.4073155]
 [1.3705479]
 [1.5380203]
 [2.3541832]
 [3.286623 ]
 [4.002272 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
