,coordinates_x1,coordinates_y1,coordinates_x2,coordinates_y2,current_frame,track_id,video_file,bird_distance,bird_Depth,coefs,ref_depth_values,ref_distance_values,ref_choosen_points,ref_circles,ignore
0,432.3434753417969,175.81396484375,452.09075927734375,192.59555053710935,0.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,757.5037841796875,0.3137415945529938,"[array([220.45862], dtype=float32), np.float32(54.827972)]","[[3.5442896]
 [2.7735722]
 [1.9765083]
 [1.038339 ]
 [0.7614949]
 [1.0397173]
 [1.2982148]
 [1.5328125]
 [2.172149 ]
 [3.2788563]
 [3.852814 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
1,429.3497924804688,173.97805786132812,449.4664611816406,191.17237854003903,1.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,1543.6361083984375,0.214496910572052,"[array([327.47186], dtype=float32), np.float32(16.938843)]","[[3.873028 ]
 [2.800745 ]
 [2.1952138]
 [1.399713 ]
 [1.0575725]
 [1.1598259]
 [1.4163984]
 [1.6659502]
 [2.3235788]
 [3.4171212]
 [3.977549 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
2,424.8739318847656,170.8785400390625,444.6624450683594,187.4740447998047,2.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,1904.6790771484375,0.17541532218456268,"[array([331.18567], dtype=float32), np.float32(16.67041)]","[[3.8914273]
 [2.8217056]
 [2.20881  ]
 [1.4325528]
 [1.0648941]
 [1.185158 ]
 [1.3860302]
 [1.6977555]
 [2.3782434]
 [3.4416006]
 [3.9968705]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
3,419.3635559082031,167.04299926757812,438.8981628417969,183.52154541015625,3.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,3794.54248046875,0.08727633208036423,"[array([329.89398], dtype=float32), np.float32(14.663269)]","[[3.8582878]
 [2.841834 ]
 [2.0623655]
 [1.4490633]
 [1.0586015]
 [1.163254 ]
 [1.3673981]
 [1.6452498]
 [2.317464 ]
 [3.3939557]
 [3.9872186]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
4,416.16644287109375,165.0904998779297,434.8255615234375,181.2366485595703,4.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,4868.1474609375,0.06865166872739792,"[array([333.34125], dtype=float32), np.float32(12.60321)]","[[3.8412302]
 [2.8191912]
 [2.0820017]
 [1.227021 ]
 [1.154633 ]
 [1.1917071]
 [1.3749061]
 [1.7335335]
 [2.2443397]
 [3.387286 ]
 [3.9554548]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
5,410.6034851074219,161.7220001220703,429.7850036621094,178.2893524169922,5.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,2909.322021484375,0.12167225033044815,"[array([353.40085], dtype=float32), np.float32(4.790909)]","[[3.8704576]
 [2.8150136]
 [2.0416696]
 [1.322676 ]
 [1.1646713]
 [1.236184 ]
 [1.3921539]
 [1.7372044]
 [2.2060263]
 [3.3921442]
 [3.971519 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
6,405.1374816894531,157.9364013671875,423.43701171875,173.90869140625,6.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,26371.69140625,0.013037805445492268,"[array([343.71228], dtype=float32), np.float32(8.94902)]","[[3.8790874]
 [2.8211784]
 [2.0814352]
 [1.3114086]
 [1.1481447]
 [1.1970341]
 [1.3766655]
 [1.7384328]
 [2.262765 ]
 [3.3865294]
 [3.9777904]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
7,400.8603210449219,155.36422729492188,419.2449035644531,171.14634704589844,7.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,22390.646484375,0.01544417254626751,"[array([345.67532], dtype=float32), np.float32(8.397156)]","[[3.8432589]
 [2.8587394]
 [2.0836382]
 [1.3334966]
 [1.1444247]
 [1.1921768]
 [1.3890525]
 [1.7372184]
 [2.2704616]
 [3.4044242]
 [3.9368694]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
8,395.1048278808594,151.54165649414062,413.2349548339844,167.62149047851562,8.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,59987.01171875,0.005914703011512756,"[array([354.77277], dtype=float32), np.float32(5.510498)]","[[3.8788476]
 [2.8575706]
 [2.1097238]
 [1.3574604]
 [1.1808065]
 [1.1915222]
 [1.4245405]
 [1.7205684]
 [2.237377 ]
 [3.4496737]
 [3.9771316]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
9,388.4244079589844,147.39163208007812,406.3816833496094,163.33851623535156,9.0,103.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_24_processado.avi,-1.0,0.0,"[array([337.62924], dtype=float32), np.float32(11.951416)]","[[3.8935466]
 [2.859573 ]
 [2.1360052]
 [1.2939117]
 [1.1423719]
 [1.1824921]
 [1.381795 ]
 [1.7349463]
 [2.2259197]
 [3.4199646]
 [4.014035 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
