,coordinates_x1,coordinates_y1,coordinates_x2,coordinates_y2,current_frame,track_id,video_file,bird_distance,bird_Depth,coefs,ref_depth_values,ref_distance_values,ref_choosen_points,ref_circles,ignore
0,1164.3089599609375,589.6511840820312,1181.474609375,606.51904296875,0.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,174.93113708496094,1.8646562099456787,"[array([288.19077], dtype=float32), np.float32(20.37677)]","[[3.17355  ]
 [2.654574 ]
 [1.9103477]
 [1.1673322]
 [0.9712381]
 [1.0141704]
 [1.3320131]
 [1.5000119]
 [2.199491 ]
 [3.119469 ]
 [3.8044448]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
1,1167.772705078125,588.5454711914062,1185.58447265625,605.8095703125,1.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,157.2379150390625,2.2322652339935303,"[array([322.8943], dtype=float32), np.float32(12.589203)]","[[3.550327 ]
 [2.7479253]
 [1.9868673]
 [1.2206957]
 [1.1406761]
 [1.0784295]
 [1.4049616]
 [1.5936381]
 [2.2854967]
 [3.2989712]
 [3.950019 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
2,1172.954345703125,587.1913452148438,1190.39111328125,604.29931640625,2.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,133.3230438232422,2.6664879322052,"[array([348.76288], dtype=float32), np.float32(2.5281982)]","[[3.5004904]
 [2.7998238]
 [1.9769603]
 [1.2982777]
 [1.1671982]
 [1.1874788]
 [1.370596 ]
 [1.5883875]
 [2.3019092]
 [3.3380718]
 [3.8662548]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
3,1175.803466796875,585.05224609375,1193.8062744140625,603.3079223632812,3.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,148.38607788085938,2.4351966381073,"[array([336.65973], dtype=float32), np.float32(10.138626)]","[[3.6252108]
 [2.8740444]
 [2.0311623]
 [1.3120056]
 [1.1299914]
 [1.1562496]
 [1.390073 ]
 [1.616384 ]
 [2.3639982]
 [3.405931 ]
 [3.9563506]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
4,1180.20654296875,584.0571899414062,1197.8876953125,602.0892333984375,4.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,138.09481811523438,2.659149169921875,"[array([363.78033], dtype=float32), np.float32(1.2915344)]","[[3.580384 ]
 [2.8992813]
 [2.0969985]
 [1.414536 ]
 [1.1930051]
 [1.1924345]
 [1.4763473]
 [1.5945101]
 [2.3428872]
 [3.4028635]
 [3.9918733]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
5,1184.8646240234375,583.736083984375,1202.6966552734375,601.0872802734375,5.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,162.70126342773438,2.2052981853485107,"[array([355.36102], dtype=float32), np.float32(1.5615845)]","[[3.5288968]
 [2.799273 ]
 [2.0297217]
 [1.3982964]
 [1.1730376]
 [1.1914309]
 [1.395707 ]
 [1.5177934]
 [2.3698385]
 [3.357491 ]
 [3.9480503]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
6,1187.8736572265625,583.5965576171875,1205.430419921875,600.1734619140625,6.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,153.42526245117188,2.3727080821990967,"[array([357.2935], dtype=float32), np.float32(2.8405762)]","[[3.6100025]
 [2.8348503]
 [2.041199 ]
 [1.4261689]
 [1.1615149]
 [1.2397066]
 [1.4124032]
 [1.5131841]
 [2.4134312]
 [3.3966942]
 [3.9775584]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
7,1191.2454833984375,583.4520874023438,1209.142578125,600.5755615234375,7.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,148.84681701660156,2.4540367126464844,"[array([360.63797], dtype=float32), np.float32(1.8897858)]","[[3.600826 ]
 [2.8591125]
 [2.0729163]
 [1.4704471]
 [1.173921 ]
 [1.240802 ]
 [1.3713968]
 [1.5348222]
 [2.3601387]
 [3.4107454]
 [4.045759 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
8,1195.65478515625,583.4179077148438,1213.37646484375,600.3700561523438,8.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,205.02040100097656,1.7652708292007446,"[array([357.23044], dtype=float32), np.float32(2.6546173)]","[[3.580162 ]
 [2.8385777]
 [2.0673935]
 [1.4611696]
 [1.1785456]
 [1.2255826]
 [1.3382585]
 [1.5303928]
 [2.4043431]
 [3.402574 ]
 [4.0062103]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
9,1198.2169189453125,583.4252319335938,1216.4462890625,600.6620483398438,9.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,269.21868896484375,1.3239161968231201,"[array([351.38086], dtype=float32), np.float32(3.8085022)]","[[3.575178 ]
 [2.7807245]
 [2.0453694]
 [1.4777658]
 [1.1991496]
 [1.2169352]
 [1.2670774]
 [1.4810988]
 [2.4084466]
 [3.392215 ]
 [3.9988127]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
10,1201.9954833984375,583.0460205078125,1220.1749267578125,600.4630737304688,10.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,295.9150695800781,1.1427526473999023,"[array([323.80038], dtype=float32), np.float32(12.563843)]","[[3.5290093]
 [2.6850514]
 [2.0040598]
 [1.3301437]
 [1.0521307]
 [1.1968658]
 [1.3155545]
 [1.5088322]
 [2.3708558]
 [3.3005576]
 [4.021243 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
11,1205.92431640625,583.2194213867188,1224.83837890625,601.4601440429688,11.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,377.3400573730469,0.8870543837547302,"[array([322.4267], dtype=float32), np.float32(13.859863)]","[[3.5803652]
 [2.717343 ]
 [1.9925358]
 [1.333793 ]
 [1.0352598]
 [1.2152679]
 [1.3406689]
 [1.5223114]
 [2.3317444]
 [3.316982 ]
 [4.0037937]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
12,1208.459228515625,583.6135864257812,1227.3974609375,601.9913940429688,12.0,101.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_09-36-02_track_284_cam_0_tracking_23_processado.avi,247.1639404296875,1.4125744104385376,"[array([333.22308], dtype=float32), np.float32(11.26622)]","[[3.6955402]
 [2.7657285]
 [2.0248563]
 [1.3956448]
 [1.1154903]
 [1.2170107]
 [1.2284755]
 [1.6026835]
 [2.3957746]
 [3.4021037]
 [4.0071597]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,0
