,coordinates_x1,coordinates_y1,coordinates_x2,coordinates_y2,current_frame,track_id,video_file,bird_distance,bird_Depth,coefs,ref_depth_values,ref_distance_values,ref_choosen_points,ref_circles,ignore
0,678.3209228515625,437.9757385253906,688.7633056640625,444.7319641113281,0.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_05-19-41_track_241_cam_0_tracking_6_processado.avi,93.99211,2.5639567,"[array([80.624344], dtype=float32), np.float32(62.54683)]","[[2.8663244 ]
 [1.16795   ]
 [0.5521892 ]
 [0.4120435 ]
 [0.40836948]
 [0.4352085 ]
 [0.3813967 ]
 [0.40586188]
 [0.6932006 ]
 [1.4641622 ]
 [4.2797437 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
1,678.3860473632812,437.8033752441406,689.082763671875,444.633056640625,1.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_05-19-41_track_241_cam_0_tracking_6_processado.avi,90.44479,2.9705815,"[array([119.40958], dtype=float32), np.float32(50.24742)]","[[3.298024  ]
 [1.4464331 ]
 [0.7757795 ]
 [0.60706514]
 [0.5748042 ]
 [0.55030155]
 [0.5237601 ]
 [0.5710774 ]
 [0.91237503]
 [1.7360736 ]
 [4.554673  ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
2,678.3666381835938,437.48150634765625,689.2055053710938,444.5999755859375,2.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_05-19-41_track_241_cam_0_tracking_6_processado.avi,90.78337,3.3802986,"[array([143.22374], dtype=float32), np.float32(48.413223)]","[[3.6841326 ]
 [1.7275611 ]
 [0.9562688 ]
 [0.7340819 ]
 [0.67832685]
 [0.6091132 ]
 [0.61162406]
 [0.6970771 ]
 [1.1304042 ]
 [2.0690389 ]
 [4.9817066 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
3,677.816162109375,437.2583923339844,688.7518310546875,444.4801635742188,3.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_05-19-41_track_241_cam_0_tracking_6_processado.avi,93.78353,3.9347892,"[array([165.1647], dtype=float32), np.float32(51.808044)]","[[4.232172  ]
 [2.1537945 ]
 [1.2152721 ]
 [0.89411235]
 [0.7964403 ]
 [0.664934  ]
 [0.69751847]
 [0.83917433]
 [1.3973601 ]
 [2.4992456 ]
 [5.5247564 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
4,677.5731811523438,437.1071472167969,688.5289916992188,444.4344482421875,4.0,2.0,./DATASET/results_videos_artigo/10-10-2024/10-10-2024_05-19-41_track_241_cam_0_tracking_6_processado.avi,97.37926,4.3103237,"[array([160.46443], dtype=float32), np.float32(60.15132)]","[[4.592271  ]
 [2.3956184 ]
 [1.3187671 ]
 [0.92610514]
 [0.795183  ]
 [0.6384594 ]
 [0.6940508 ]
 [0.88478035]
 [1.5784996 ]
 [2.8140688 ]
 [5.9675865 ]]","[ 97.03452097 132.67746731 182.81089    238.42127226 296.38054131
 325.82715964 267.20685889 210.19780552 156.71269605 112.05005222
  90.47079257]",[],10-10-2024_09-02-35_track_275_cam_0.png,1
